1.-
	10598
	5624
	10542
	10484
	10564
	10487
	10524
	10569
	10584
	10519

2.-
	10604
	10564
	10468
	10435
	10442
	1904
	10490
	10585
	10434
	10561

3.-
	10584
	4570
	10557
	5513
	10577
	5712
	4569
	4574
	10591
	4568

4.-
	10524
	10580
	10535
	10598
	10462
	10563
	10560
	10602
	10432
	10527

5.-
	10519
	10580
	10586
	10466
	10585
	10570
	10577
	10561
	10605
	10578
