1.-
	10569
	10484
	10524
	10468
	10535
	10525
	10447
	10561
	10545
	10487

2.-
	10442
	10527
	10462
	10524
	10435
	10604
	10434
	10585
	10570
	10490

3.-
	10584
	10476
	10610
	10557
	10577
	wrong
	4570
	10591
	10464
	10463

4.-
	wrong
	10527
	10524
	10462
	10535
	10572
	10580
	10490
	10561
	10434

5.-
	10519
	10569
	10577
	10442
	10605
	10570
	10580
	10466
	10597
	10561
